benchmark, base_IPC, cxi_IPC, base_amat, cxi_amat,
SSSP,0,0.119652768248302,0,371.141333878
BFS,0,0.17366246869758,0,394.4082715439
CC,0,0.206819653864551,0,391.79963666
TC,0,0.62,0,225
MASST,0,0.36,0,270.294678565
TPCC,0,0.514261617105107,0,291.84767924
FMI,0,0.642319041917494,0,352.097380237
POA,0.681978827275469,0.681978827275469,77.9983700888357,77.998370088835
